Fecha,Precio
"18/12/2008,2173.86;"
"17/12/2008,2223.3;"
"16/12/2008,2254.5;"
"15/12/2008,2273.24;"
"12/12/2008,2278.29;"
"11/12/2008,2302.93;"
"10/12/2008,2311.7;"
"9/12/2008,2333.54;"
"5/12/2008,2323.28;"
"4/12/2008,2317.48;"
"3/12/2008,2315.35;"
"2/12/2008,2320.12;"
"1/12/2008,2318;"
"28/11/2008,2324.1;"
"26/11/2008,2307.37;"
"25/11/2008,2314.72;"
"24/11/2008,2355.71;"
"21/11/2008,2359.26;"
"20/11/2008,2342.18;"
"19/11/2008,2329.9;"
"18/11/2008,2308.65;"
"14/11/2008,2329.82;"
"13/11/2008,2335.02;"
"12/11/2008,2281.24;"
"10/11/2008,2317.34;"
"7/11/2008,2342.65;"
"6/11/2008,2327.78;"
"5/11/2008,2351.56;"
"4/11/2008,2392.28;"
"31/10/2008,2359.52;"
"30/10/2008,2374.1;"
"29/10/2008,2382.31;"
"28/10/2008,2379.24;"
"27/10/2008,2386.48;"
"24/10/2008,2361.01;"
"23/10/2008,2346.47;"
"22/10/2008,2296.32;"
"21/10/2008,2243.49;"
"20/10/2008,2271.98;"
"17/10/2008,2304.68;"
"16/10/2008,2316.54;"
"15/10/2008,2223.94;"
"14/10/2008,2318.63;"
"10/10/2008,2254.24;"
"9/10/2008,2326.41;"
"8/10/2008,2261.96;"
"7/10/2008,2250.73;"
"6/10/2008,2160.08;"
"3/10/2008,2192.69;"
"2/10/2008,2166.05;"
"1/10/2008,2184.76;"
"30/9/2008,2174.62;"
"29/9/2008,2105.61;"
"26/9/2008,2118.31;"
"25/9/2008,2147.41;"
"24/9/2008,2077.59;"
"23/9/2008,2045.85;"
"22/9/2008,2067.45;"
"19/9/2008,2187.01;"
"18/9/2008,2139.14;"
"17/9/2008,2109.37;"
"16/9/2008,2071.29;"
"15/9/2008,2051.55;"
"12/9/2008,2082.46;"
"11/9/2008,2081.32;"
"10/9/2008,2071.24;"
"9/9/2008,2031.12;"
"8/9/2008,2041.81;"
"5/9/2008,2017.53;"
"4/9/2008,1992.59;"
"3/9/2008,1975.1;"
"2/9/2008,1932.2;"
"29/8/2008,1907.97;"
"28/8/2008,1887.71;"
"27/8/2008,1892.06;"
"26/8/2008,1873.94;"
"25/8/2008,1872.07;"
"22/8/2008,1864.26;"
"21/8/2008,1880.69;"
"20/8/2008,1891.99;"
"19/8/2008,1882.11;"
"15/8/2008,1853.45;"
"14/8/2008,1854.16;"
"13/8/2008,1836.25;"
"12/8/2008,1821.76;"
"11/8/2008,1816.25;"
"8/8/2008,1782.92;"
"6/8/2008,1772.16;"
"5/8/2008,1771.31;"
"4/8/2008,1779.97;"
"1/8/2008,1800.54;"
"31/7/2008,1792.24;"
"30/7/2008,1789.68;"
"29/7/2008,1764.48;"
"28/7/2008,1785.17;"
"25/7/2008,1777.1;"
"24/7/2008,1772.25;"
"23/7/2008,1797.43;"
"22/7/2008,1802.01;"
"21/7/2008,1788.24;"
"18/7/2008,1757.79;"
"17/7/2008,1768.53;"
"16/7/2008,1777.17;"
"15/7/2008,1753.51;"
"14/7/2008,1778.8;"
"11/7/2008,1768.09;"
"10/7/2008,1728.74;"
"9/7/2008,1736.49;"
"8/7/2008,1719.48;"
"7/7/2008,1748.43;"
"3/7/2008,1818.6;"
"2/7/2008,1915.44;"
"1/7/2008,1923.02;"
"27/6/2008,1832.81;"
"26/6/2008,1783.44;"
"25/6/2008,1748.04;"
"24/6/2008,1713.63;"
"23/6/2008,1678.82;"
"20/6/2008,1670.31;"
"19/6/2008,1652.41;"
"18/6/2008,1655.42;"
"17/6/2008,1684.52;"
"16/6/2008,1707.87;"
"13/6/2008,1705.35;"
"12/6/2008,1700.94;"
"11/6/2008,1696.79;"
"10/6/2008,1687.13;"
"9/6/2008,1702.44;"
"6/6/2008,1709.95;"
"5/6/2008,1728.76;"
"4/6/2008,1730.61;"
"3/6/2008,1744.01;"
"30/5/2008,1755.95;"
"29/5/2008,1767.41;"
"28/5/2008,1772.55;"
"27/5/2008,1777.98;"
"23/5/2008,1779.59;"
"22/5/2008,1779.48;"
"21/5/2008,1787.59;"
"20/5/2008,1779.35;"
"19/5/2008,1785.04;"
"16/5/2008,1792.94;"
"15/5/2008,1787.65;"
"14/5/2008,1780.01;"
"13/5/2008,1781.29;"
"12/5/2008,1781.79;"
"9/5/2008,1793.13;"
"8/5/2008,1787.62;"
"7/5/2008,1769.32;"
"6/5/2008,1756.25;"
"2/5/2008,1767.27;"
"30/4/2008,1780.21;"
"29/4/2008,1767.73;"
"28/4/2008,1775.22;"
"25/4/2008,1765.75;"
"24/4/2008,1765.3;"
"23/4/2008,1775.08;"
"22/4/2008,1780.79;"
"21/4/2008,1785.17;"
"18/4/2008,1792.87;"
"17/4/2008,1798.89;"
"16/4/2008,1797.89;"
"15/4/2008,1792.69;"
"14/4/2008,1792.49;"
"11/4/2008,1791.63;"
"10/4/2008,1799.07;"
"9/4/2008,1812.85;"
"8/4/2008,1811.23;"
"7/4/2008,1816.28;"
"4/4/2008,1824.39;"
"3/4/2008,1826.34;"
"2/4/2008,1827.94;"
"1/4/2008,1834.96;"
"31/3/2008,1821.6;"
"28/3/2008,1810.68;"
"27/3/2008,1821.31;"
"26/3/2008,1835.01;"
"25/3/2008,1815.65;"
"19/3/2008,1823.11;"
"18/3/2008,1857.55;"
"17/3/2008,1843.95;"
"14/3/2008,1856.01;"
"13/3/2008,1853.41;"
"12/3/2008,1865.98;"
"11/3/2008,1864.78;"
"10/3/2008,1902.17;"
"7/3/2008,1880.12;"
"6/3/2008,1856.69;"
"5/3/2008,1841.61;"
"4/3/2008,1849.46;"
"3/3/2008,1845.17;"
"29/2/2008,1843.59;"
"28/2/2008,1854.87;"
"27/2/2008,1879.19;"
"26/2/2008,1887.97;"
"25/2/2008,1892;"
"22/2/2008,1895.85;"
"21/2/2008,1910.81;"
"20/2/2008,1890.74;"
"19/2/2008,1905.37;"
"15/2/2008,1894.87;"
"14/2/2008,1898.4;"
"13/2/2008,1901.38;"
"12/2/2008,1912.8;"
"11/2/2008,1923.08;"
"8/2/2008,1935.49;"
"7/2/2008,1929.7;"
"6/2/2008,1928.3;"
"5/2/2008,1917.26;"
"4/2/2008,1921.94;"
"1/2/2008,1939.77;"
"31/1/2008,1939.6;"
"30/1/2008,1946.54;"
"29/1/2008,1969.65;"
"28/1/2008,1961.3;"
"25/1/2008,1970.65;"
"24/1/2008,2005.08;"
"23/1/2008,2007.41;"
"22/1/2008,1968.13;"
"18/1/2008,1947.6;"
"17/1/2008,1960.49;"
"16/1/2008,1948.91;"
"15/1/2008,1949.43;"
"14/1/2008,1985.35;"
"11/1/2008,2003.74;"
"10/1/2008,2004.7;"
"9/1/2008,2000.91;"
"8/1/2008,2013.98;"
"4/1/2008,2013.27;"
"3/1/2008,2012.82;"
"2/1/2008,2014.76;"
"28/12/2007,2001.72;"
"27/12/2007,1987.81;"
"26/12/2007,1989.7;"
"24/12/2007,1993.08;"
"21/12/2007,2000.58;"
"20/12/2007,2005.92;"
"19/12/2007,2007.98;"
"18/12/2007,2006.48;"
"17/12/2007,2009.85;"
"14/12/2007,2017.36;"
"13/12/2007,2003.9;"
"12/12/2007,2005.82;"
"11/12/2007,2009.83;"
"10/12/2007,2016.77;"
"7/12/2007,2023.18;"
"6/12/2007,2036.6;"
"5/12/2007,2057.4;"
"4/12/2007,2052.18;"
"3/12/2007,2043.11;"
"30/11/2007,2060.42;"
"29/11/2007,2066.81;"
"28/11/2007,2094.74;"
"27/11/2007,2089.11;"
"26/11/2007,2088.24;"
"23/11/2007,2074.6;"
"21/11/2007,2056.28;"
"20/11/2007,2054.3;"
"19/11/2007,2040.35;"
"16/11/2007,2044.7;"
"15/11/2007,2032.04;"
"14/11/2007,2051.88;"
"13/11/2007,2045.59;"
"9/11/2007,2033.94;"
"8/11/2007,2023.99;"
"7/11/2007,2012.89;"
"6/11/2007,2014.12;"
"2/11/2007,2008.11;"
"1/11/2007,1987.69;"
"31/10/2007,1999.44;"
"30/10/2007,1995.94;"
"29/10/2007,2005.28;"
"26/10/2007,2020.29;"
"25/10/2007,2025.7;"
"24/10/2007,2006.67;"
"23/10/2007,2022.76;"
"22/10/2007,2007.24;"
"19/10/2007,2018.55;"
"18/10/2007,1994.06;"
"17/10/2007,2004.58;"
"16/10/2007,1978.97;"
"12/10/2007,1963.03;"
"11/10/2007,1972.81;"
"10/10/2007,1968.13;"
"9/10/2007,1999.95;"
"5/10/2007,2018.45;"
"4/10/2007,2017.69;"
"3/10/2007,2013.39;"
"2/10/2007,2015.75;"
"1/10/2007,2023.19;"
"28/9/2007,2013.18;"
"27/9/2007,2009.46;"
"26/9/2007,2045.51;"
"25/9/2007,2028.95;"
"24/9/2007,2026.33;"
"21/9/2007,2042.63;"
"20/9/2007,2055.28;"
"19/9/2007,2124.36;"
"18/9/2007,2130.66;"
"17/9/2007,2128.5;"
"14/9/2007,2157.75;"
"13/9/2007,2182.22;"
"12/9/2007,2185.89;"
"11/9/2007,2194.65;"
"10/9/2007,2191;"
"7/9/2007,2166.6;"
"6/9/2007,2174.56;"
"5/9/2007,2161.56;"
"4/9/2007,2160.99;"
"31/8/2007,2173.17;"
"30/8/2007,2160.65;"
"29/8/2007,2147.34;"
"28/8/2007,2114.15;"
"27/8/2007,2128.17;"
"24/8/2007,2138.13;"
"23/8/2007,2133.04;"
"22/8/2007,2154.94;"
"21/8/2007,2113.54;"
"17/8/2007,2124.4;"
"16/8/2007,2048.44;"
"15/8/2007,2016.3;"
"14/8/2007,1997.38;"
"13/8/2007,2006.79;"
"10/8/2007,1981.9;"
"9/8/2007,1957.58;"
"8/8/2007,1976.89;"
"6/8/2007,1963.69;"
"3/8/2007,1957.68;"
"2/8/2007,1971.2;"
"1/8/2007,1958.5;"
"31/7/2007,1971.8;"
"30/7/2007,1984.1;"
"27/7/2007,1981.58;"
"26/7/2007,1935.68;"
"25/7/2007,1916.23;"
"24/7/2007,1912.9;"
"23/7/2007,1921.04;"
"19/7/2007,1928.59;"
"18/7/2007,1931.04;"
"17/7/2007,1942.43;"
"16/7/2007,1956.05;"
"13/7/2007,1954.48;"
"12/7/2007,1964.82;"
"11/7/2007,1960.31;"
"10/7/2007,1945.94;"
"9/7/2007,1962.55;"
"6/7/2007,1969.36;"
"5/7/2007,1958.95;"
"3/7/2007,1960.61;"
"29/6/2007,1958.09;"
"28/6/2007,1982.29;"
"27/6/2007,1965.31;"
"26/6/2007,1960.32;"
"25/6/2007,1944.01;"
"22/6/2007,1938.17;"
"21/6/2007,1905.13;"
"20/6/2007,1896.07;"
"19/6/2007,1920.25;"
"15/6/2007,1945.09;"
"14/6/2007,1947.37;"
"13/6/2007,1931.36;"
"12/6/2007,1924.54;"
"8/6/2007,1900.68;"
"7/6/2007,1886.92;"
"6/6/2007,1877.88;"
"5/6/2007,1882.06;"
"4/6/2007,1885.8;"
"1/6/2007,1900.09;"
"31/5/2007,1930.64;"
"30/5/2007,1914.96;"
"29/5/2007,1934.55;"
"25/5/2007,1962.59;"
"24/5/2007,1963.56;"
"23/5/2007,1957.54;"
"22/5/2007,1985.33;"
"18/5/2007,1990.43;"
"17/5/2007,1988.01;"
"16/5/2007,1995.17;"
"15/5/2007,2002.04;"
"14/5/2007,2029.2;"
"11/5/2007,2041.39;"
"10/5/2007,2045.51;"
"9/5/2007,2074.03;"
"8/5/2007,2081.24;"
"7/5/2007,2069.01;"
"4/5/2007,2077.12;"
"3/5/2007,2085.18;"
"2/5/2007,2104.16;"
"30/4/2007,2110.67;"
"27/4/2007,2111.52;"
"26/4/2007,2112.61;"
"25/4/2007,2119.37;"
"24/4/2007,2115.56;"
"23/4/2007,2121.42;"
"20/4/2007,2143.31;"
"19/4/2007,2148.46;"
"18/4/2007,2141.35;"
"17/4/2007,2136.82;"
"16/4/2007,2138.74;"
"13/4/2007,2152.65;"
"12/4/2007,2154.61;"
"11/4/2007,2157.82;"
"10/4/2007,2164.55;"
"9/4/2007,2166.93;"
"4/4/2007,2171.47;"
"3/4/2007,2189.18;"
"2/4/2007,2190.3;"
"30/3/2007,2155.06;"
"29/3/2007,2169.67;"
"28/3/2007,2172.09;"
"27/3/2007,2172.14;"
"26/3/2007,2174.72;"
"23/3/2007,2168.95;"
"22/3/2007,2172.6;"
"21/3/2007,2186.21;"
"20/3/2007,2204.05;"
"16/3/2007,2197.76;"
"15/3/2007,2210.12;"
"14/3/2007,2206.38;"
"13/3/2007,2205.77;"
"12/3/2007,2210.98;"
"9/3/2007,2214.05;"
"8/3/2007,2218.94;"
"7/3/2007,2222.45;"
"6/3/2007,2245.71;"
"5/3/2007,2242.62;"
"2/3/2007,2246.88;"
"1/3/2007,2231.94;"
"28/2/2007,2224.12;"
"27/2/2007,2211.46;"
"26/2/2007,2216.57;"
"23/2/2007,2214.44;"
"22/2/2007,2218.78;"
"21/2/2007,2220.76;"
"20/2/2007,2221.7;"
"16/2/2007,2219.15;"
"15/2/2007,2221.43;"
"14/2/2007,2223.3;"
"13/2/2007,2230.4;"
"12/2/2007,2229.87;"
"9/2/2007,2239.2;"
"8/2/2007,2235.3;"
"7/2/2007,2232.37;"
"6/2/2007,2229.3;"
"5/2/2007,2241.53;"
"2/2/2007,2246.06;"
"1/2/2007,2255.17;"
"31/1/2007,2259.72;"
"30/1/2007,2261.22;"
"29/1/2007,2259.43;"
"26/1/2007,2252.88;"
"25/1/2007,2254.67;"
"24/1/2007,2250.38;"
"23/1/2007,2240.32;"
"22/1/2007,2229.29;"
"19/1/2007,2226.06;"
"18/1/2007,2224.22;"
"17/1/2007,2221.96;"
"16/1/2007,2221.35;"
"12/1/2007,2231.48;"
"11/1/2007,2250.6;"
"10/1/2007,2238.52;"
"9/1/2007,2228.38;"
"5/1/2007,2218.05;"
"4/1/2007,2218.11;"
"3/1/2007,2231.42;"
"2/1/2007,2238.79;"
"28/12/2006,2233.31;"
"27/12/2006,2225.44;"
"26/12/2006,2228.76;"
"22/12/2006,2229.28;"
"21/12/2006,2234.36;"
"20/12/2006,2249.28;"
"19/12/2006,2255.38;"
"18/12/2006,2262.15;"
"15/12/2006,2270.18;"
"14/12/2006,2272.75;"
"13/12/2006,2272.27;"
"12/12/2006,2272.09;"
"11/12/2006,2280.5;"
"7/12/2006,2279.82;"
"6/12/2006,2278.97;"
"5/12/2006,2292.63;"
"4/12/2006,2293.42;"
"1/12/2006,2295.99;"
"30/11/2006,2300.42;"
"29/11/2006,2317.35;"
"28/11/2006,2320.64;"
"27/11/2006,2298.52;"
"24/11/2006,2283.33;"
"22/11/2006,2282.67;"
"21/11/2006,2283.99;"
"20/11/2006,2285.65;"
"17/11/2006,2276.37;"
"16/11/2006,2274.26;"
"15/11/2006,2277.21;"
"14/11/2006,2277.66;"
"10/11/2006,2268.47;"
"9/11/2006,2282.52;"
"8/11/2006,2288.13;"
"7/11/2006,2300.88;"
"3/11/2006,2296.65;"
"2/11/2006,2302.64;"
"1/11/2006,2308.49;"
"31/10/2006,2315.38;"
"30/10/2006,2314.76;"
"27/10/2006,2327.23;"
"26/10/2006,2339.92;"
"25/10/2006,2341.33;"
"24/10/2006,2341.51;"
"23/10/2006,2340.89;"
"20/10/2006,2345.49;"
"19/10/2006,2348.43;"
"18/10/2006,2359.41;"
"17/10/2006,2356.53;"
"13/10/2006,2374.51;"
"12/10/2006,2389.07;"
"11/10/2006,2387.11;"
"10/10/2006,2395.23;"
"6/10/2006,2393.47;"
"5/10/2006,2403.43;"
"4/10/2006,2396.38;"
"3/10/2006,2390.41;"
"2/10/2006,2394.31;"
"29/9/2006,2397.07;"
"28/9/2006,2399.36;"
"27/9/2006,2411.68;"
"26/9/2006,2420.25;"
"25/9/2006,2417.23;"
"22/9/2006,2408.62;"
"21/9/2006,2399.46;"
"20/9/2006,2396.41;"
"19/9/2006,2395.43;"
"18/9/2006,2390.66;"
"15/9/2006,2392.81;"
"14/9/2006,2399.92;"
"13/9/2006,2406.89;"
"12/9/2006,2409.93;"
"11/9/2006,2388.54;"
"8/9/2006,2387.31;"
"7/9/2006,2381.46;"
"6/9/2006,2377.18;"
"5/9/2006,2398.83;"
"1/9/2006,2398.56;"
"31/8/2006,2396.63;"
"30/8/2006,2402.07;"
"29/8/2006,2409.54;"
"28/8/2006,2425.65;"
"25/8/2006,2398;"
"24/8/2006,2374.59;"
"23/8/2006,2362.67;"
"22/8/2006,2370.49;"
"18/8/2006,2366.36;"
"17/8/2006,2356.49;"
"16/8/2006,2362.28;"
"15/8/2006,2372.95;"
"14/8/2006,2371.77;"
"11/8/2006,2363.56;"
"10/8/2006,2363.82;"
"9/8/2006,2388.13;"
"8/8/2006,2389.87;"
"4/8/2006,2415.51;"
"3/8/2006,2429.24;"
"2/8/2006,2436.43;"
"1/8/2006,2426.52;"
"31/7/2006,2426;"
"28/7/2006,2443.35;"
"27/7/2006,2466.95;"
"26/7/2006,2458.56;"
"25/7/2006,2450.79;"
"24/7/2006,2470.32;"
"21/7/2006,2521.18;"
"19/7/2006,2531.85;"
"18/7/2006,2556.72;"
"17/7/2006,2549.77;"
"14/7/2006,2534.13;"
"13/7/2006,2512.4;"
"12/7/2006,2488.33;"
"11/7/2006,2491.45;"
"10/7/2006,2525.5;"
"7/7/2006,2562.85;"
"6/7/2006,2574.74;"
"5/7/2006,2579.08;"
"30/6/2006,2633.12;"
"29/6/2006,2634.06;"
"28/6/2006,2619.75;"
"27/6/2006,2607.13;"
"23/6/2006,2578.02;"
"22/6/2006,2566.76;"
"21/6/2006,2568.12;"
"20/6/2006,2559.04;"
"16/6/2006,2564.3;"
"15/6/2006,2570.11;"
"14/6/2006,2569.1;"
"13/6/2006,2534.83;"
"12/6/2006,2510.82;"
"9/6/2006,2511.34;"
"8/6/2006,2482.15;"
"7/6/2006,2470.99;"
"6/6/2006,2443.72;"
"5/6/2006,2450.8;"
"2/6/2006,2484.62;"
"1/6/2006,2486.07;"
"31/5/2006,2482.41;"
"30/5/2006,2475.75;"
"26/5/2006,2517.44;"
"25/5/2006,2518.34;"
"24/5/2006,2490.06;"
"23/5/2006,2493.98;"
"22/5/2006,2452.5;"
"19/5/2006,2450.63;"
"18/5/2006,2435.52;"
"17/5/2006,2410.96;"
"16/5/2006,2424.27;"
"15/5/2006,2375.86;"
"12/5/2006,2346.06;"
"11/5/2006,2329.35;"
"10/5/2006,2338.76;"
"9/5/2006,2351.06;"
"8/5/2006,2370.63;"
"5/5/2006,2381.36;"
"4/5/2006,2377.59;"
"3/5/2006,2380.31;"
"2/5/2006,2375.03;"
"28/4/2006,2375.66;"
"27/4/2006,2373.94;"
"26/4/2006,2348.49;"
"25/4/2006,2332.99;"
"24/4/2006,2337.42;"
"21/4/2006,2336.1;"
"20/4/2006,2344.73;"
"19/4/2006,2349.03;"
"18/4/2006,2366.15;"
"17/4/2006,2335.16;"
"12/4/2006,2336.26;"
"11/4/2006,2352.58;"
"10/4/2006,2342.35;"
"7/4/2006,2313.05;"
"6/4/2006,2294.99;"
"5/4/2006,2288.67;"
"4/4/2006,2296.18;"
"3/4/2006,2293.38;"
"31/3/2006,2289.98;"
"30/3/2006,2286.73;"
"29/3/2006,2276.08;"
"28/3/2006,2268.35;"
"27/3/2006,2266.95;"
"24/3/2006,2265.49;"
"23/3/2006,2263.31;"
"22/3/2006,2259.19;"
"21/3/2006,2257.01;"
"17/3/2006,2258.01;"
"16/3/2006,2259.53;"
"15/3/2006,2262.41;"
"14/3/2006,2263.46;"
"13/3/2006,2265.15;"
"10/3/2006,2257.67;"
"9/3/2006,2254.55;"
"8/3/2006,2258.11;"
"7/3/2006,2259.12;"
"6/3/2006,2256.17;"
"3/3/2006,2251.45;"
"2/3/2006,2247.48;"
"1/3/2006,2245.71;"
"28/2/2006,2247.32;"
"27/2/2006,2246.18;"
"24/2/2006,2249.9;"
"23/2/2006,2251.78;"
"22/2/2006,2253.42;"
"21/2/2006,2253.89;"
"17/2/2006,2254.11;"
"16/2/2006,2253.68;"
"15/2/2006,2254.98;"
"14/2/2006,2254.03;"
"13/2/2006,2253.1;"
"10/2/2006,2256.95;"
"9/2/2006,2259.07;"
"8/2/2006,2256.57;"
"7/2/2006,2259.64;"
"6/2/2006,2265.22;"
"3/2/2006,2266.07;"
"2/2/2006,2267.39;"
"1/2/2006,2267.63;"
"31/1/2006,2265.65;"
"30/1/2006,2266.66;"
"27/1/2006,2270.85;"
"26/1/2006,2273.5;"
"25/1/2006,2262.87;"
"24/1/2006,2262.04;"
"23/1/2006,2269.41;"
"20/1/2006,2269.7;"
"19/1/2006,2271.55;"
"18/1/2006,2270.88;"
"17/1/2006,2273.31;"
"13/1/2006,2274.59;"
"12/1/2006,2274.73;"
"11/1/2006,2276.58;"
"10/1/2006,2278.4;"
"6/1/2006,2279.99;"
"5/1/2006,2282.13;"
"4/1/2006,2282.27;"
"3/1/2006,2284.22;"
"29/12/2005,2282.35;"
"28/12/2005,2283.11;"
"27/12/2005,2282.36;"
"26/12/2005,2282.36;"
"23/12/2005,2283.47;"
"22/12/2005,2285.61;"
"21/12/2005,2286.46;"
"20/12/2005,2286.83;"
"19/12/2005,2277.85;"
"16/12/2005,2276.7;"
"15/12/2005,2275.45;"
"14/12/2005,2275.33;"
"13/12/2005,2275.47;"
"12/12/2005,2275.09;"
"9/12/2005,2274.06;"
"7/12/2005,2274.19;"
"6/12/2005,2274.1;"
"5/12/2005,2274.39;"
"2/12/2005,2272.95;"
"1/12/2005,2274.71;"
"30/11/2005,2274.04;"
"29/11/2005,2273.08;"
"28/11/2005,2275.4;"
"25/11/2005,2277.92;"
"23/11/2005,2278.48;"
"22/11/2005,2276.64;"
"21/11/2005,2277.73;"
"18/11/2005,2277.99;"
"17/11/2005,2278.23;"
"16/11/2005,2280.43;"
"15/11/2005,2280.19;"
"10/11/2005,2280.94;"
"9/11/2005,2282.67;"
"8/11/2005,2282.76;"
"4/11/2005,2283.78;"
"3/11/2005,2285.24;"
"2/11/2005,2285.83;"
"1/11/2005,2287.51;"
"31/10/2005,2289.57;"
"28/10/2005,2289.87;"
"27/10/2005,2288.52;"
"26/10/2005,2284.05;"
"25/10/2005,2285.37;"
"24/10/2005,2288.69;"
"21/10/2005,2289.15;"
"20/10/2005,2283.96;"
"19/10/2005,2288.69;"
"18/10/2005,2294.75;"
"14/10/2005,2298.99;"
"13/10/2005,2299.47;"
"12/10/2005,2299.94;"
"11/10/2005,2303.01;"
"7/10/2005,2302.79;"
"6/10/2005,2294.12;"
"5/10/2005,2289.79;"
"4/10/2005,2289.13;"
"3/10/2005,2288.22;"
"30/9/2005,2289.61;"
"29/9/2005,2293.29;"
"28/9/2005,2290.74;"
"27/9/2005,2289.18;"
"26/9/2005,2290.03;"
"23/9/2005,2292.59;"
"22/9/2005,2291.05;"
"21/9/2005,2300.58;"
"20/9/2005,2295.57;"
"19/9/2005,2301.99;"
"16/9/2005,2299.82;"
"15/9/2005,2290.02;"
"14/9/2005,2295.02;"
"13/9/2005,2306.71;"
"12/9/2005,2305.09;"
"9/9/2005,2289.3;"
"8/9/2005,2279.95;"
"7/9/2005,2286.61;"
"6/9/2005,2295.31;"
"2/9/2005,2298.85;"
"1/9/2005,2302.78;"
"31/8/2005,2304.3;"
"30/8/2005,2305.15;"
"29/8/2005,2306.71;"
"26/8/2005,2305.87;"
"25/8/2005,2305.05;"
"24/8/2005,2302.59;"
"23/8/2005,2304.26;"
"22/8/2005,2309.83;"
"19/8/2005,2307.45;"
"18/8/2005,2303.2;"
"17/8/2005,2301.74;"
"16/8/2005,2308.38;"
"12/8/2005,2313.52;"
"11/8/2005,2299.75;"
"10/8/2005,2305.63;"
"9/8/2005,2308.3;"
"8/8/2005,2307.69;"
"5/8/2005,2307.4;"
"4/8/2005,2306.51;"
"3/8/2005,2305.95;"
"2/8/2005,2308.42;"
"1/8/2005,2308.49;"
"29/7/2005,2311.43;"
"28/7/2005,2313.84;"
"27/7/2005,2316.93;"
"26/7/2005,2315.39;"
"25/7/2005,2316.42;"
"22/7/2005,2312.82;"
"21/7/2005,2312.73;"
"19/7/2005,2320.26;"
"18/7/2005,2332.07;"
"15/7/2005,2329.4;"
"14/7/2005,2326.09;"
"13/7/2005,2323.08;"
"12/7/2005,2324.37;"
"11/7/2005,2330.72;"
"8/7/2005,2332.7;"
"7/7/2005,2338.86;"
"6/7/2005,2338.17;"
"5/7/2005,2324.69;"
"1/7/2005,2324.22;"
"30/6/2005,2331.81;"
"29/6/2005,2327.9;"
"28/6/2005,2323.19;"
"27/6/2005,2320.29;"
"24/6/2005,2319.27;"
"23/6/2005,2316.45;"
"22/6/2005,2314.89;"
"21/6/2005,2319.11;"
"20/6/2005,2322.05;"
"17/6/2005,2326.43;"
"16/6/2005,2330.33;"
"15/6/2005,2334.27;"
"14/6/2005,2345.6;"
"13/6/2005,2349.17;"
"10/6/2005,2361.41;"
"9/6/2005,2347.83;"
"8/6/2005,2331.38;"
"7/6/2005,2330.93;"
"3/6/2005,2336.65;"
"2/6/2005,2339.67;"
"1/6/2005,2338.89;"
"31/5/2005,2332.79;"
"27/5/2005,2330.79;"
"26/5/2005,2329.35;"
"25/5/2005,2328.69;"
"24/5/2005,2329.05;"
"23/5/2005,2337;"
"20/5/2005,2336.99;"
"19/5/2005,2339.44;"
"18/5/2005,2341.72;"
"17/5/2005,2347.25;"
"16/5/2005,2348.69;"
"13/5/2005,2344;"
"12/5/2005,2340.99;"
"11/5/2005,2339.77;"
"10/5/2005,2339.06;"
"6/5/2005,2338.44;"
"5/5/2005,2337.08;"
"4/5/2005,2345.45;"
"3/5/2005,2349.59;"
"2/5/2005,2348.32;"
"29/4/2005,2344.87;"
"28/4/2005,2338.07;"
"27/4/2005,2342.56;"
"26/4/2005,2343.97;"
"25/4/2005,2336.25;"
"22/4/2005,2336.35;"
"21/4/2005,2344.45;"
"20/4/2005,2355.64;"
"19/4/2005,2363.3;"
"18/4/2005,2363.96;"
"15/4/2005,2346.09;"
"14/4/2005,2328.74;"
"13/4/2005,2335.4;"
"12/4/2005,2331.95;"
"11/4/2005,2349.8;"
"8/4/2005,2353.16;"
"7/4/2005,2362.28;"
"6/4/2005,2369.67;"
"5/4/2005,2374.47;"
"4/4/2005,2365.98;"
"1/4/2005,2363.23;"
"31/3/2005,2376.48;"
"30/3/2005,2393.32;"
"29/3/2005,2397.25;"
"28/3/2005,2382.3;"
"23/3/2005,2361.78;"
"22/3/2005,2371.43;"
"18/3/2005,2374.46;"
"17/3/2005,2386.47;"
"16/3/2005,2362.36;"
"15/3/2005,2346.71;"
"14/3/2005,2332.72;"
"11/3/2005,2340.34;"
"10/3/2005,2334.11;"
"9/3/2005,2325.69;"
"8/3/2005,2324.89;"
"7/3/2005,2338.93;"
"4/3/2005,2333.7;"
"3/3/2005,2333.65;"
"2/3/2005,2329.67;"
"1/3/2005,2327.98;"
"28/2/2005,2323.77;"
"25/2/2005,2308.7;"
"24/2/2005,2308.58;"
"23/2/2005,2311.83;"
"22/2/2005,2318.12;"
"18/2/2005,2327.45;"
"17/2/2005,2331.7;"
"16/2/2005,2330.62;"
"15/2/2005,2338.27;"
"14/2/2005,2346.04;"
"11/2/2005,2344.94;"
"10/2/2005,2358.61;"
"9/2/2005,2364.16;"
"8/2/2005,2365.79;"
"7/2/2005,2361.92;"
"4/2/2005,2365.08;"
"3/2/2005,2364.13;"
"2/2/2005,2358.16;"
"1/2/2005,2363.75;"
"31/1/2005,2367.76;"
"28/1/2005,2372.63;"
"27/1/2005,2370.95;"
"26/1/2005,2370.08;"
"25/1/2005,2370.77;"
"24/1/2005,2373.86;"
"21/1/2005,2381.54;"
"20/1/2005,2363.69;"
"19/1/2005,2371.77;"
"18/1/2005,2351.23;"
"14/1/2005,2340.42;"
